nombre,codigo_centro,titularidad,tipo_centro,etapas,dificil_desempeño,lat,lng,zona,direccion,cp,municipio,provincia,telefono,fax,email,web,horario,jornada_partida,bilingüe
COL. Sagrada Familia,6000745,Centro Privado-Concertado,Infantil / Primaria / ESO,Infantil / Primaria / Secundaria,No,38.87530,-6.97825,1,"Avda. Santa Marina, 19",06005,Badajoz,Badajoz,924251461,924260627,sfba@colegiosfec.com,https.//,Mañana,No,No
COL. Santo Ángel de la Guarda,6000721,Centro Privado-Concertado,Infantil / Primaria / ESO,Infantil / Primaria / Secundaria,No,38.87665,-6.96968,1,"Ramón Albarrán, 20",06002,Badajoz,Badajoz,924222038,924258884,santoangelba@santoangelbadajoz.es,https.//,Mañana,No,No
COL. Ntra. Sra. De la Asunción,6000708,Centro Privado-Concertado,Infantil / Primaria / ESO,Infantil / Primaria / Secundaria,No,38.89069,-6.97723,1,"Avda. Padre Tacoronte, 9",06007,Badajoz,Badajoz,924270007,924270125,nsasuncion@colegiosfec.com,https.//,Mañana,No,No
COL. Santa Teresa,6001592,Centro Privado-Concertado,Infantil / Primaria / ESO,Infantil / Primaria / Secundaria,No,38.72084,-5.22178,3,"Cruz, 28",06600,Cabeza del Buey,Badajoz,924632510,924632510,col.stateresa@edu.juntaex.es,https.//,Mañana,No,No
COL. Claret,6002067,Centro Privado-Concertado,Infantil / Primaria / ESO,Infantil / Primaria / Secundaria,No,38.95743,-5.86832,3,"Ancha, 85",06400,Don Benito,Badajoz,924810407,924810290,director@claretdonbenito.com,https.//,Mañana,No,No
COL. Sagrado Corazón,6002043,Centro Privado-Concertado,Infantil / Primaria / ESO,Infantil / Primaria / Secundaria,No,,,3,"Madre Matilde, 2",06400,Don Benito,Badajoz,924801433,924801700,direccion@colsagradocorazon.com,https.//,Mañana,No,No
COL. San Francisco Javier,6002389,Centro Privado-Concertado,Infantil / Primaria / ESO,Infantil / Primaria / Secundaria,No,,,4,"Nicolás Megías, 33",06240,Fuente de Cantos,Badajoz,924500311,924580133,sfjavierfc@planalfa.es,https.//,Mañana,No,No
COL. Ntra. Sra. De los Dolores,6002493,Centro Privado-Concertado,Infantil / Primaria / ESO,Infantil / Primaria / Secundaria,No,,,2,"Medellín, 18",06470,Guareña,Badajoz,924350156,924351743,colegnsdolores@gmail.com,https.//,Mañana,No,No
COL. Ntra. Sra. De la Granada,6002900,Centro Privado-Concertado,Infantil / Primaria / ESO,Infantil / Primaria / Secundaria,No,,,4,"Concepción, 24",06900,Llerena,Badajoz,924870111,924870111,lagranada@telefonica.net,https.//,Mañana,No,No
COL. Ntra. Sra. De Guadalupe,6003217,Centro Privado-Concertado,Infantil / Primaria / ESO,Infantil / Primaria / Secundaria,No,,,2,"Felipe VI, nº 104",06800,Mérida,Badajoz,924312707,924315301,nsguadalupe@planalfa.es,https.//,Mañana,No,No
COL. San Juan Bosco,6003254,Centro Privado-Concertado,Infantil / Primaria / ESO,Infantil / Primaria / Secundaria,No,,,2,Barriada Maria Auxiliadora s/n,06800,Mérida,Badajoz,924319506,924319686,sanjuanbosco@sjboscoop.com,https.//,Mañana,No,No
COL. San Luis,6003266,Centro Privado-Concertado,Infantil / Primaria / ESO,Infantil / Primaria / Secundaria,No,,,2,"Aragón, 3",06800,Mérida,Badajoz,924319554,924319554,col.sanluis@edu.juntaex.es,https.//,Mañana,No,No
"COL. Colegio Docente Atenea de Mérida, S.L.",6006723,Centro Privado-Concertado,Infantil / Primaria / ESO,Infantil / Primaria / Secundaria,No,,,2,"Avda. De Colón, S / N",06800,Mérida,Badajoz,924371945,924370924,direccion@colegioatenea.es,https.//,Mañana,No,No
"COL. Santa Eulalia, Coop.",6003242,Centro Privado-Concertado,Infantil / Primaria / ESO,Infantil / Primaria / Secundaria,No,,,2,"Atarazanas, 10",06800,Mérida,Badajoz,924301801,924301801,col.staeulaliacoop@edu.juntaex.es,https.//,Mañana,No,No
COL. Paideia,6005949,Centro Privado-Concertado,Infantil / Primaria / ESO,Infantil / Primaria / Secundaria,No,,,2,"Prado Viejo, S / N. Apdo.282",06800,Mérida,Badajoz,924123352,924123352,-,https.//,Mañana,No,No
COL. María Auxiliadora,6003187,Centro Privado-Concertado,Infantil / Primaria / ESO,Infantil / Primaria / Secundaria,No,,,2,"Avda. Reina Sofía, S / N",06800,Mérida,Badajoz,924319411,924319450,merida-mediodireccion@salesianos-mediosevilla.com,https.//,Mañana,No,No
COL. Santa Eulalia-Escolapias,6003199,Centro Privado-Concertado,Infantil / Primaria / ESO,Infantil / Primaria / Secundaria,No,,,2,"San José de Calasanz, 2",06800,Mérida,Badajoz,924310762,924314902,seulaliame@planalfa.es,https.//,Mañana,No,No
COL. Ntra. Sra. De la Providencia,6003503,Centro Privado-Concertado,Infantil / Primaria / ESO,Infantil / Primaria / Secundaria,No,,,4,"Rafael Pulido, 23",06291,Montemolín,Badajoz,924510201,924510201,col.ntrasradelaprovidencia@edu.juntaex.es,https.//,Mañana,No,No
COL. Santo Tomás de Aquino,6003591,Centro Privado-Concertado,Infantil / Primaria / ESO,Infantil / Primaria / Secundaria,No,,,2,"Jovellanos, 9",06480,Montijo,Badajoz,924454815,924454815,col.stotomasdeaquino@edu.juntaex.es,https.//,Mañana,No,No
COL. Sagrado Corazón de Jesús,6003758,Centro Privado-Concertado,Infantil / Primaria / ESO,Infantil / Primaria / Secundaria,No,,,1,"Fuerte, 8",06100,Olivenza,Badajoz,924490111,924490111,col.scorazonolivenza@edu.juntaex.es,https.//,Mañana,No,No
COL. Ntra. Sra. Del Carmen,6003989,Centro Privado-Concertado,Infantil / Primaria / ESO,Infantil / Primaria / Secundaria,No,,,2,"Plza. De España, 10",06490,Puebla de la Calzada,Badajoz,924455509,924450040,nscarmenpc@planalfa.es,https.//,Mañana,No,No
COL. María Inmaculada,6003977,Centro Privado-Concertado,Infantil / Primaria / ESO,Infantil / Primaria / Secundaria,No,,,2,"Parque, S / N",06490,Puebla de la Calzada,Badajoz,924453051,924453051,puebla-direccion@salesianos-sevilla.com,https.//,Mañana,No,No
COL. Cristo Rey y San Rafael,6004362,Centro Privado-Concertado,Infantil / Primaria / ESO,Infantil / Primaria / Secundaria,No,,,3,"Colón, 15",06640,Talarrubias,Badajoz,924630077,924631209,col.cristoreyysanrafael@edu.juntaex.es,https://colcristorey.educarex.es,Mañana,No,No
COL. Cristo Crucificado,6004593,Centro Privado-Concertado,Infantil / Primaria / ESO,Infantil / Primaria / Secundaria,No,,,1,"Olivenza, 12",06130,Valverde de Leganés,Badajoz,924496082,924496082,cristoc.valverde@planalfa.es,https.//,Mañana,No,No
COL. San José,6004714,Centro Privado-Concertado,Infantil / Primaria / ESO,Infantil / Primaria / Secundaria,No,,,2,"San Ignacio, 2",06220,Villafranca de los Barros,Badajoz,924524001,924525909,secretaria@sanjosecolegio.com,https.//,Mañana,No,No
COL. La Inmaculada y San Ignacio,6004702,Centro Privado-Concertado,Infantil / Primaria / ESO,Infantil / Primaria / Secundaria,No,,,2,"Daoiz y Velarde, 12",06220,Villafranca de los Barros,Badajoz,924524284,924520311,col.inma.villafranca@planalfa.es,https.//,Mañana,No,No
COL. Ntra. Sra. Del Carmen,6004726,Centro Privado-Concertado,Infantil / Primaria / ESO,Infantil / Primaria / Secundaria,No,,,2,"Alzada, 3",06220,Villafranca de los Barros,Badajoz,924524100,924523125,nscarmenvb@planalfa.es,https.//,Mañana,No,No
COL. San José,6004921,Centro Privado-Concertado,Infantil / Primaria / ESO,Infantil / Primaria / Secundaria,No,,,3,"López de Ayala, 15",06007,Villanueva de la Serena,Badajoz,924846078,924846078,sanjose.villanueva@colegiosfec.com,https.//,Mañana,No,No
Rooter School,6012644,Centro Privado-Concertado,Infantil / Primaria / ESO,Infantil / Primaria / Secundaria,No,,,4,"De la Estación, 57",06300,Zafra,Badajoz,924043616,0,hola@rooters.es,https.//,Mañana,No,No
COL. María Inmaculada,6005093,Centro Privado-Concertado,Infantil / Primaria / ESO,Infantil / Primaria / Secundaria,No,,,4,"Campo del Rosario, 28",06300,Zafra,Badajoz,924550099,924563097,mariainmaculadazafra@gmail.com,https.//,Mañana,No,No
COL. Ntra. Sra. De los Dolores,10000440,Centro Privado-Concertado,Infantil / Primaria / ESO,Infantil / Primaria / Secundaria,No,,,5,"Germán Petit, 49",10900,Arroyo de la Luz,Cáceres,927270011,927271733,nsradolores@planalfa.es,https.//,Mañana,No,No
COL. Paideuterion,10001146,Centro Privado-Concertado,Infantil / Primaria / ESO,Infantil / Primaria / Secundaria,No,,,5,"Sierpes, 7-9",10002,Cáceres,Cáceres,927213001,927215906,direccion@paideu.com,https.//,Mañana,No,No
COL. La Asunción,10001006,Centro Privado-Concertado,Infantil / Primaria / ESO,Infantil / Primaria / Secundaria,No,,,5,"Padre Eladio Mozas, 1",10001,Cáceres,Cáceres,927225166,927214442,laasuncionc@planalfa.es,https.//,Mañana,No,No
COL. Sagrado Corazón de Jesús,10001110,Centro Privado-Concertado,Infantil / Primaria / ESO,Infantil / Primaria / Secundaria,No,,,5,"Médico Sorapán, 21",10002,Cáceres,Cáceres,927220000,927222288,col@scjcaceres.scj-corazonistas.org,https.//,Mañana,No,No
COL. Licenciados Reunidos,10008402,Centro Privado-Concertado,Infantil / Primaria / ESO,Infantil / Primaria / Secundaria,No,,,5,"Londres, 3",10005,Cáceres,Cáceres,927232002,927232002,director@licenciadosreunidos.es,https.//,Mañana,No,No
COL. San Antonio de Padua,10001031,Centro Privado-Concertado,Infantil / Primaria / ESO,Infantil / Primaria / Secundaria,No,,,5,"Ctra. Nacional 630. P.K.551,3",10001,Cáceres,Cáceres,927629250,927292150,sapaduac@planalfa.es,https.//,Mañana,No,No
COL. María Auxiliadora,10008451,Centro Privado-Concertado,Infantil / Primaria / ESO,Infantil / Primaria / Secundaria,No,,,5,"Avda. De la Hispanidad, S / N",10005,Cáceres,Cáceres,927237506,927629686,nm_auxiliadora@msn.com,https.//,Mañana,No,No
COL. San José,10001055,Centro Privado-Concertado,Infantil / Primaria / ESO,Infantil / Primaria / Secundaria,No,,,5,"Santa Gertrudis, 5",10004,Cáceres,Cáceres,927249630,927222300,direccion.col.sanjosecaceres@ducarex.es,https.//,Mañana,No,No
COL. Giner de los Ríos,10008244,Centro Privado-Concertado,Infantil / Primaria / ESO,Infantil / Primaria / Secundaria,No,,,5,"Italia, 13",10005,Cáceres,Cáceres,927235854,927236264,colegio@ginerdelosrioscaceres.com,https.//,Mañana,No,No
COL. F.P. Educatec,10012041,Centro Privado-Concertado,Infantil / Primaria / ESO,Infantil / Primaria / Secundaria,No,,,5,"Margallo, 28",10003,Cáceres,Cáceres,927627330,927627330,educatec@edu.juntaex.es,https.//,Mañana,No,No
COL. Nazaret,10000831,Centro Privado-Concertado,Infantil / Primaria / ESO,Infantil / Primaria / Secundaria,No,,,5,"Valeriano Gutiérrez Macías, 2A",10004,Cáceres,Cáceres,927180856,927182921,info@colegionazaret.org,https.//,Mañana,No,No
COL. Santa Cecilia,10001092,Centro Privado-Concertado,Infantil / Primaria / ESO,Infantil / Primaria / Secundaria,No,,,5,"San Pedro de Alcántara, 9",10001,Cáceres,Cáceres,927243516,927215631,santacecilia.caceres@vedruna.es,https.//,Mañana,No,No
COL. José Luis Cotallo,10001043,Centro Privado-Concertado,Infantil / Primaria / ESO,Infantil / Primaria / Secundaria,No,,,5,"Avda. De la Universidad, 1",10004,Cáceres,Cáceres,927247700,927182140,direccion@diocesanocc.es,https.//,Mañana,No,No
COL. Sagrado Corazón,10002072,Centro Privado-Concertado,Infantil / Primaria / ESO,Infantil / Primaria / Secundaria,No,,,6,"Navalmoral, 2 (Barrio de Santiago)",10800,Coria,Cáceres,927500287,927500031,direccion@sagradocorazoncoria.es,https.//,Mañana,No,No
COL. Sagrado Corazón de Jesús y M. Inmaculada,10003519,Centro Privado-Concertado,Infantil / Primaria / ESO,Infantil / Primaria / Secundaria,No,,,8,"Calvario, 1",10100,Miajadas,Cáceres,927347376,927161116,scjmimi@planalfa.es,https.//,Mañana,No,No
COL. Santo Ángel,10003635,Centro Privado-Concertado,Infantil / Primaria / ESO,Infantil / Primaria / Secundaria,No,,,5,"Santo Ángel, 12",10170,Montánchez,Cáceres,927380058,927380058,santoangelmont@planalfa.es,https.//,Mañana,No,No
COL. Ntra. Sra. De Guadalupe,10003921,Centro Privado-Concertado,Infantil / Primaria / ESO,Infantil / Primaria / Secundaria,No,,,8,"Garganta Minchones, 3",10300,Navalmoral de la Mata,Cáceres,927532693,927530213,navolmoral.dire@maristasiberica.es,https.//,Mañana,No,No
COL. Madre Matilde,10004573,Centro Privado-Concertado,Infantil / Primaria / ESO,Infantil / Primaria / Secundaria,No,,,7,"Coria, 20",10600,Plasencia,Cáceres,927410398,927423193,col.madrematilde@educarex.es,https.//,Mañana,No,No
COL. San Calixto,10004691,Centro Privado-Concertado,Infantil / Primaria / ESO,Infantil / Primaria / Secundaria,No,,,7,"Avda. Virgen del Puerto, 12",10600,Plasencia,Cáceres,927411347,927411104,colegiosancalixtoplasencia@gmail.com,https.//,Mañana,No,No
COL. San José,10004706,Centro Privado-Concertado,Infantil / Primaria / ESO,Infantil / Primaria / Secundaria,No,,,7,"Sancho Polo, 19",10600,Plasencia,Cáceres,927420712,927420712,coopsanjose@hotmail.com,https.//,Mañana,No,No
COL. Santísima Trinidad,10004676,Centro Privado-Concertado,Infantil / Primaria / ESO,Infantil / Primaria / Secundaria,No,,,7,"Ctra. Virgen del Puerto, 22",10600,Plasencia,Cáceres,927410900,927417913,strinidadpl@planalfa.es,https.//,Mañana,No,No
COL. La Salle-Ntra. Sra. De Guadalupe,10004664,Centro Privado-Concertado,Infantil / Primaria / ESO,Infantil / Primaria / Secundaria,No,,,7,"Avda. Juan Carlos I, 3",10600,Plasencia,Cáceres,927412140,0,secretaria@lasalleplasencia.es,https.//,Mañana,No,No
COL. María de la Paz Orellana,10008441,Centro Privado-Concertado,Infantil / Primaria / ESO,Infantil / Primaria / Secundaria,No,,,8,"Marqués de Albayda, 1",10200,Trujillo,Cáceres,927321389,927097100,mariadelapazorellana@gmail.com,https.//,Mañana,No,No
COL. Sagrado Corazón de Jesús,10005760,Centro Privado-Concertado,Infantil / Primaria / ESO,Infantil / Primaria / Secundaria,No,,,8,"Plaza de Don Juan Tena, 2",10200,Trujillo,Cáceres,927321158,927321946,rrhhvdtru@planalfa.es,https.//,Mañana,No,No
COL. Ntra. Sra. De los Remedios,10006077,Centro Privado-Concertado,Infantil / Primaria / ESO,Infantil / Primaria / Secundaria,No,,,5,"Parque de España, S / N",10500,Valencia de Alcántara,Cáceres,927580094,927668008,nsremediosva@gmail.com,https.//,Mañana,No,No
COL.E.I. Cristo Crucificado,6005664,Centro Privado-Concertado,Colegio de Educación Infantil,Infantil  ,No,,,2,"Chamorro, 8",06228,Hornachos,Badajoz,924533033,924533033,col.cristocrucificado@edu.juntaex.es,https.//,Mañana,No,No
JEREZ DE LOS CABALLEROS MONTESSORI SCHOOL,6012802,Centro Privado,Colegio de Educación Infantil,Infantil  ,No,,,4,Badajoz n.º 54,06380,Jerez de los Caballeros,Badajoz,924730642,0,info@montessorijerez.org,https.//,Mañana,No,No
Guardería Universitaria,10013631,Centro Privado,Colegio de Educación Infantil,Infantil  ,No,,,5,De la Montaña n.º 14,10002,Cáceres,Cáceres,0,0,-,https.//,Mañana,No,No
Dulce Chacón,10012284,Centro Privado,Colegio de Educación Infantil,Infantil  ,No,,,7,"Avenida Dolores Ibárruri, s/n",10600,Plasencia,Cáceres,0,0,-,https.//,Mañana,No,No
COL. F.P. CEM,6011068,Centro Privado,Formación Profesional,Formación Profesional,No,,,1,"Paseo Condes de Barcelona,1",06010,Badajoz,Badajoz,924229073,0,cembadajoz@yahoo.es,https.//,Mañana,No,No
CDS Formación Profesional y Deportiva,6012504,Centro Privado,Formación Profesional,Formación Profesional,No,,,1,Luis Movilla nº 18 CC Huerta Rosales,06011,Badajoz,Badajoz,924263496,0,jefedeestudiosba@cdsformacion.com,https://www.cdsformacionprofesionaldeportiva.com,Mañana,No,No
COL. F.P. Cesur Badajoz,6011147,Centro Privado,Formación Profesional,Formación Profesional,No,,,1,"Manuel Rojas Torres, s/n",06008,Badajoz,Badajoz,924264054,924264073,cesurbadajoz@cesurformacion.com,https.//,Mañana,No,No
Extrema Dorii,6012516,Centro Privado-Concertado,Formación Profesional,Formación Profesional,No,,,1,"Antonio Martínez Virel, 12",06011,Badajoz,Badajoz,924241414,924254230,info@inteligencialimite.org,https.//,Mañana,No,No
COL. F.P. Pimart,6001191,Centro Privado,Formación Profesional,Formación Profesional,No,,,1,"Agustina de Aragón,18",06004,Badajoz,Badajoz,924232308,924232308,academiapimart@edu.juntaex.es,https.//,Mañana,No,No
Dusán (Visibel),6011019,Centro Privado,Formación Profesional,Formación Profesional,No,,,1,"Jacinta García Hernández, 13",06011,Badajoz,Badajoz,924260020,0,visibelformacion2@grupovisibel.com,https.//,Mañana,No,No
ADES Centro Sanitario Integral,6012656,Centro Privado,Formación Profesional,Formación Profesional,No,,,1,"Castillo de Zafra, s/n",06006,Badajoz,Badajoz,924434898,0,educacionades@gmail.com,https://www.centrosades.com,Mañana,No,No
"COL. F.P. Centro de Formación Vegas y Serena, S.L",6012929,Centro Privado,Formación Profesional,Formación Profesional,No,,,3,"Doña Blanca, 21 (Pol. San Isidro)",06400,Don Benito,Badajoz,924095794,924095794,vegasyserena@gmail.com,https.//,Mañana,No,No
Global Formación Profesional,6012528,Centro Privado,Formación Profesional,Formación Profesional,No,,,3,"Manzanedo, 57",06400,Don Benito,Badajoz,92481327,0,-,https.//,Mañana,No,No
Centro Autorizado Formdepor,6012711,Centro Privado,Formación Profesional,Formación Profesional,No,,,2,"Ebanistas, 2-4",06800,Mérida,Badajoz,607815886,0,formdepor.direccion@gmail.com,https://www.formdepor.com,Mañana,No,No
C.I.F.P. Escuela Superior de Hostelería y Agroturismo de Extremadura,6011172,Centro Público,Formación Profesional,Formación Profesional,No,,,2,Avenida Río s/n,06800,Mérida,Badajoz,924488100,924374841,eshaex@extremaduratrabaja.netja.net,https.//,Mañana,No,No
Instituto Ceo,6011093,Centro Privado,Formación Profesional,Formación Profesional,No,,,2,Concejo nº 2,06800,Mérida,Badajoz,924315818,924303783,info@imadeceo.net,https.//,Mañana,No,No
Centro OpciónA,6012693,Centro Privado,Formación Profesional,Formación Profesional,No,,,4,"Paraje la Nava, s/n.º (centro de Empresas Diego Hidalgo)",06230,"Santos de Maimona, Los",Badajoz,652830364,0,javiamlu@gmail.com,https.//,Mañana,No,No
"Centro Autorizado Ens. Deportivas ""Federación Extremeña de Baloncesto""",10013422,Centro Privado,Formación Profesional,Formación Profesional,No,,,5,"Avda. Pierre de Coubertain, S / Nº Pab. Multiusos ""Ciudad de Cáceres""",10005,Cáceres,Cáceres,0,0,-,https.//,Mañana,No,No
Centro Autorizado Form. De Ens. Deportivas Aossa Extremadura Cáceres,10013434,Centro Privado,Formación Profesional,Formación Profesional,No,,,5,"Sargento Serrano Leite 2, Bajo",10002,Cáceres,Cáceres,0,0,-,https.//,Mañana,No,No
CDS Formación Profesional y Deportiva,10013525,Centro Privado-Concertado,Formación Profesional,Formación Profesional,No,,,5,"Viena, 3",10001,Cáceres,Cáceres,927289916,0,admincc@cdsformacion.com,https://www.cdsformacionprofesionaldeportiva.com,Mañana,No,No
Instituto Tecnologias Dentales FONES,10013562,Centro Privado,Formación Profesional,Formación Profesional,No,,,5,Unión Europea 1-3,10001,Cáceres,Cáceres,661746532,0,info@formaciondentalfones.com,https://www.formaciondentalfones.com,Mañana,No,No
COL. F.P. Carlos Tello,10012077,Centro Privado,Formación Profesional,Formación Profesional,No,,,5,"Avda. De los Narros, 1",10004,Cáceres,Cáceres,927180993,927181245,begomart7@gmail.com,https.//,Mañana,No,No
Cesur Cáceres,10013641,Centro Privado,Formación Profesional,Formación Profesional,No,,,5,"Virgen de Guadalupe, 32",10001,Cáceres,Cáceres,927579161,0,cesurcaceres@cesurformacion.com,https://https://www.cesurformacion.com/,Mañana,No,No
COL.E.E. San Marcos,6005688,Centro Privado-Concertado,Educación Especial,Infantil / Primaria / Educación Básica Obligatoria (EBO) / Programa de Transición a la Vida Adulta (PTVA) / Servicios Especializados / Aprendizaje Funcional,No,,,2,"Ctra. De la Fuente, s/n",06200,Almendralejo,Badajoz,924664684,924663471,colee.sanmarcos@edu.juntaex.es,https.//,Mañana,No,No
COL.E.E. Aprosuba-10,6006267,Centro Privado-Concertado,Educación Especial,Infantil / Primaria / Educación Básica Obligatoria (EBO) / Programa de Transición a la Vida Adulta (PTVA) / Servicios Especializados / Aprendizaje Funcional,No,,,4,"Miguel Hernández, 1",06920,Azuaga,Badajoz,924891012,924891012,colee.aprosuba10@edu.juntaex.es,https.//,Mañana,No,No
COL.E.E. Ntra. Sra. De la Luz,6007375,Centro Privado-Concertado,Educación Especial,Infantil / Primaria / Educación Básica Obligatoria (EBO) / Programa de Transición a la Vida Adulta (PTVA) / Servicios Especializados / Aprendizaje Funcional,No,,,1,"Godofredo Ortega y Muñoz, 3",06011,Badajoz,Badajoz,924237551,924256190,colee.ntrasradelaluz@edu.juntaex.es,https.//,Mañana,No,No
COL.E.E. Centro de Atención de Autistas de Apnaba,6007144,Centro Privado-Concertado,Educación Especial,Infantil / Primaria / Educación Básica Obligatoria (EBO) / Programa de Transición a la Vida Adulta (PTVA) / Servicios Especializados / Aprendizaje Funcional,No,,,1,"Félix Fernández Torrado S / N",06011,Badajoz,Badajoz,924258905,924101818,colee.apnaba@edu.juntaex.es,https.//,Mañana,No,No
COL.E.E. Ntra. Sra. De la Encina,6005925,Centro Privado-Concertado,Educación Especial,Infantil / Primaria / Educación Básica Obligatoria (EBO) / Programa de Transición a la Vida Adulta (PTVA) / Servicios Especializados / Aprendizaje Funcional,No,,,3,"Europa, 18",06600,Cabeza del Buey,Badajoz,924601081,924601081,colee.ntrasradelaencina@edu.juntaex.es,https.//,Mañana,No,No
COL.E.E. Ntra. Sra. De las Cruces,6002122,Centro Privado-Concertado,Educación Especial,Infantil / Primaria / Educación Básica Obligatoria (EBO) / Programa de Transición a la Vida Adulta (PTVA) / Servicios Especializados / Aprendizaje Funcional,No,,,3,"Avda. De Madrid, 95",06400,Don Benito,Badajoz,924808270,924805123,colee.ntrasradelascruces@edu.juntaex.es,https.//,Mañana,No,No
COL.E.E. Jenara Carrasco,6006361,Centro Privado-Concertado,Educación Especial,Infantil / Primaria / Educación Básica Obligatoria (EBO) / Programa de Transición a la Vida Adulta (PTVA) / Servicios Especializados / Aprendizaje Funcional,No,,,4,"Paseo de San Antón, 12",06900,Llerena,Badajoz,924870293,924871042,colee.santiagoapostoljenaracarrasco@edu.juntaex.es,https.//,Mañana,No,No
COL.E.E. Ponce de León,6005457,Centro Privado-Concertado,Educación Especial,Infantil / Primaria / Educación Básica Obligatoria (EBO) / Programa de Transición a la Vida Adulta (PTVA) / Servicios Especializados / Aprendizaje Funcional,No,,,2,"Carlos I, 9",06480,Montijo,Badajoz,924456568,924980993,colee.poncedeleon@edu.juntaex.es,https.//,Mañana,No,No
COL.E.E. La Siberia,6010866,Centro Privado-Concertado,Educación Especial,Infantil / Primaria / Educación Básica Obligatoria (EBO) / Programa de Transición a la Vida Adulta (PTVA) / Servicios Especializados / Aprendizaje Funcional,No,,,3,"Avda. Del Parque, S / N",06630,Puebla de Alcocer,Badajoz,924620400,924620096,aprosuba12.gerencia@yahoo.es,https.//,Mañana,No,No
COL.E.E. José Espinosa Bote,6010881,Centro Privado-Concertado,Educación Especial,Infantil / Primaria / Educación Básica Obligatoria (EBO) / Programa de Transición a la Vida Adulta (PTVA) / Servicios Especializados / Aprendizaje Funcional,No,,,2,José Espinosa Bote s/n,06220,Villafranca de los Barros,Badajoz,924520184,0,colee.coleejebote@educarex.es,https.//,Mañana,No,No
COL.E.E. Ntra. Sra. De la Aurora,6005950,Centro Privado-Concertado,Educación Especial,Infantil / Primaria / Educación Básica Obligatoria (EBO) / Programa de Transición a la Vida Adulta (PTVA) / Servicios Especializados / Aprendizaje Funcional,No,,,3,"Ctra. De la Haba, S / N",06700,Villanueva de la Serena,Badajoz,924842412,924847825,colee.ntrasradelaaurora@edu.juntaex.es,https.//,Mañana,No,No
E.A.O. Escuela de Arte y Superior de Diseño,6003412,Centro Público,Escuela de Arte y Oficios,Bachillerato de Artes / Ciclos de Grado Superior y de Grado Medio,No,,,2,"Paseo de las Artes y Oficios, S / N",06800,Mérida,Badajoz,924009864,924300707,escuelaartemerida@edu.juntaex.es,https://escueladeartemerida.educarex.es,Mañana,No,No
El Pilar,6011901,Centro Público,Escuela de Educación Infantil,Infantil,No,,,2,"Molineta,S / N",,Aceuchal,Badajoz,0,0,-,https.//,Mañana,No,No
Almendros,6011639,Centro Público,Escuela de Educación Infantil,Infantil,No,,,2,,,Alange ,Badajoz,924365584,0,guarderiaalbuera@gmail.com,https.//,Mañana,No,No
La Albuera,6012401,Centro Público,Escuela de Educación Infantil,Infantil,No,,,1,Luis Chamizo S / N,,"Albuera, La",Badajoz,924480228,0,guarderiaalbuera@gmail.com,https.//,Mañana,No,No
Alburquerque,6012358,Centro Público,Escuela de Educación Infantil,Infantil,No,,,1,"LLano de Monjas, 18",,Alburquerque,Badajoz,924401479,636376019,in.plata82@gmail.com,https.//,Mañana,No,No
Alconera,6011573,Centro Público,Escuela de Educación Infantil,Infantil,No,,,4,"Cervantes, 16",,Alconera,Badajoz,0,0,-,https.//,Mañana,No,No
Pimpirigaña,6011354,Centro Público,Escuela de Educación Infantil,Infantil,No,,,2,Gonzalo Correa S / N,06200,Almendralejo,Badajoz,0,0,-,https.//,Mañana,No,No
E.I. Ntra. Sra. De la Piedad,6000228,Centro Público,Escuela de Educación Infantil,Infantil,No,,,2,"Avda. América, 2",06200,Almendralejo,Badajoz,924017720,924017721,ei.lapiedad@edu.juntaex.es,https://eeinsralapiedad.juntaextremadura.net,Mañana,No,No
Arroyo de San Serván,6011913,Centro Público,Escuela de Educación Infantil,Infantil,No,,,2,De la Constitución,,Arroyo de San Serván,Badajoz,924342356,0,guarderia.m.arroyoss@gmail.com,https.//,Mañana,No,No
E.I. Aladino,6011196,Centro Público,Escuela de Educación Infantil,Infantil,No,,,4,Fuente Atenor s/n,06920,Azuaga,Badajoz,924018734,924018735,ei.aladino@edu.juntaex.es,https.//,Mañana,No,No
C.E.I.P. El Parque,6006097,Centro Público,Escuela de Educación Infantil,Infantil,No,,,4,"Parque de Cervantes, S / N",06920,Azuaga,Badajoz,924018761,924018760,eei.elparque@edu.juntaex.es,https://eeielparque.juntaextremadura.net,Mañana,No,No
E.I. La Serena,6000654,Centro Público,Escuela de Educación Infantil,Infantil,No,,,1,"Lino Duarte Insúa, S / N",06009,Badajoz,Badajoz,924001888,924001889,ei.laserena@edu.juntaex.es,https://eeilaserena.juntaextremadura.net,Mañana,No,No
E.I. Los Diminutos,,Centro Público,Escuela de Educación Infantil,Infantil,No,,,,,,,,,,,,,,
E.I. Albayada,,Centro Público,Escuela de Educación Infantil,Infantil,No,,,,,,,,,,,,,,
E.I. Ntra. Sra. De Bótoa,,Centro Público,Escuela de Educación Infantil,Infantil,No,,,,,,,,,,,,,,
E.I. La Luneta,,Centro Público,Escuela de Educación Infantil,Infantil,No,,,,,,,,,,,,,,
E.I. Pastores de Belén,,Centro Público,Escuela de Educación Infantil,Infantil,No,,,,,,,,,,,,,,
E.I. Las Acacias,,Centro Público,Escuela de Educación Infantil,Infantil,No,,,,,,,,,,,,,,
E.I. Pepe Reyes,,Centro Público,Escuela de Educación Infantil,Infantil,No,,,,,,,,,,,,,,
Jardín del Guadiana,,Centro Público,Escuela de Educación Infantil,Infantil,No,,,,,,,,,,,,,,
